Order Date,Ship Date,Order ID,Sales Channel,Order Priority,Product ID,Product Category,Product Name,Unit Cost ($),Unit Price ($),Customer ID,Customer Name,Customer Segment,Country,Region,City,Quantity,Gross Sales ($),Discount %,Discount Amount ($),Net Sales ($),Total Cost ($),Gross Profit ($),Profit Margin %,Shipping Cost ($),Ship Mode,Delivery Status,Customer Rating
31-01-2026,06-02-2026,BE-10560,Online,Medium,PROD-MOB-32,Mobile,Quantum Phone X,400.0,899.0,CUST-791,Customer 791,Corporate,Canada,NA,Toronto,11,9889.0,0.0%,0.00,9889.00,4400.00,5489.00,55.5%,25.34,Overnight,Delayed,5
13-01-2024,15-01-2024,BE-10561,Online,High,PROD-WEA-95,Wearables,Aura Smart Ring,70.0,199.0,CUST-721,Customer 721,Consumer,Germany,EMEA,Berlin,11,2189.0,0.0%,0.00,2189.00,770.00,1419.00,64.8%,36.60,Express,Delivered,4
30-01-2026,03-02-2026,BE-10562,In-Store,High,PROD-MOB-24,Mobile,Quantum Phone X,400.0,899.0,CUST-159,Customer 159,Education,Mexico,LATAM,Mexico City,8,7192.0,0.0%,0.00,7192.00,3200.00,3992.00,55.5%,17.13,Overnight,Delivered,4
06-06-2026,09-06-2026,BE-10563,In-Store,Critical,PROD-AUD-59,Audio,NeoBuds Pro,45.0,120.0,CUST-164,Customer 164,Corporate,Japan,APAC,Tokyo,1,120.0,0.0%,0.00,120.00,45.00,75.00,62.5%,2.13,Standard,Delivered,4
19-01-2025,23-01-2025,BE-10564,Distributor,Low,PROD-WEA-65,Wearables,Aura Smart Ring,70.0,199.0,CUST-169,Customer 169,Education,Japan,APAC,Tokyo,4,796.0,0.0%,0.00,796.00,280.00,516.00,64.8%,12.26,Standard,Delivered,3
13-07-2025,14-07-2025,BE-10565,Online,High,PROD-AUD-30,Audio,Wave Soundbar,110.0,299.0,CUST-163,Customer 163,Education,USA,NA,Los Angeles,9,2691.0,0.0%,0.00,2691.00,990.00,1701.00,63.2%,21.79,Standard,Delivered,5
08-03-2025,14-03-2025,BE-10566,Online,Medium,PROD-AUD-65,Audio,Aero Headphones,80.0,199.0,CUST-668,Customer 668,Corporate,USA,NA,New York,9,1791.0,5.0%,89.55,1701.45,720.00,981.45,57.7%,33.87,Overnight,Delivered,4
09-03-2025,13-03-2025,BE-10567,Online,High,PROD-AUD-45,Audio,Wave Soundbar,110.0,299.0,CUST-512,Customer 512,Corporate,Australia,APAC,Sydney,9,2691.0,0.0%,0.00,2691.00,990.00,1701.00,63.2%,28.86,Standard,Returned,4
18-05-2024,21-05-2024,BE-10568,In-Store,Low,PROD-WEA-89,Wearables,Aura Smart Ring,70.0,199.0,CUST-947,Customer 947,Consumer,UK,EMEA,London,14,2786.0,0.0%,0.00,2786.00,980.00,1806.00,64.8%,57.52,Express,Delivered,5
28-11-2025,30-11-2025,BE-10569,Online,Low,PROD-SMA-40,Smart Home,Beacon Camera,35.0,99.0,CUST-160,Customer 160,Education,USA,NA,New York,14,1386.0,20.0%,277.20,1108.80,490.00,618.80,55.8%,60.91,Overnight,Delivered,5
21-04-2024,24-04-2024,BE-10570,In-Store,Low,PROD-AUD-84,Audio,NeoBuds Pro,45.0,120.0,CUST-814,Customer 814,Corporate,UK,EMEA,London,11,1320.0,10.0%,132.00,1188.00,495.00,693.00,58.3%,40.37,Express,Delivered,4
07-06-2026,11-06-2026,BE-10571,In-Store,Low,PROD-MOB-54,Mobile,Quantum Phone X,400.0,899.0,CUST-435,Customer 435,Corporate,India,APAC,Mumbai,12,10788.0,5.0%,539.40,10248.60,4800.00,5448.60,53.2%,54.59,Standard,Delivered,3
05-04-2025,08-04-2025,BE-10572,Distributor,Medium,PROD-COM-81,Computing,Apex Desktop,750.0,1599.0,CUST-748,Customer 748,Consumer,USA,NA,New York,7,11193.0,0.0%,0.00,11193.00,5250.00,5943.00,53.1%,21.62,Standard,Delivered,2
07-09-2025,11-09-2025,BE-10573,In-Store,Medium,PROD-WEA-11,Wearables,FitTrack Watch,50.0,149.0,CUST-665,Customer 665,Education,USA,NA,Los Angeles,11,1639.0,0.0%,0.00,1639.00,550.00,1089.00,66.4%,35.99,Overnight,Delivered,5
18-12-2025,20-12-2025,BE-10574,Distributor,Low,PROD-COM-90,Computing,Pro Monitor 27,120.0,279.0,CUST-146,Customer 146,Education,USA,NA,New York,2,558.0,5.0%,27.90,530.10,240.00,290.10,54.7%,4.90,Express,Delivered,4
12-06-2024,15-06-2024,BE-10575,In-Store,Medium,PROD-AUD-48,Audio,NeoBuds Pro,45.0,120.0,CUST-158,Customer 158,Consumer,Brazil,LATAM,Sao Paulo,5,600.0,0.0%,0.00,600.00,225.00,375.00,62.5%,20.32,Overnight,Delivered,3
02-11-2025,06-11-2025,BE-10576,Online,Low,PROD-WEA-37,Wearables,Aura Smart Ring,70.0,199.0,CUST-399,Customer 399,Consumer,Brazil,LATAM,Sao Paulo,1,199.0,10.0%,19.90,179.10,70.00,109.10,60.9%,2.17,Express,Delivered,4
11-04-2026,13-04-2026,BE-10577,Distributor,Medium,PROD-COM-12,Computing,Titan Laptop,600.0,1299.0,CUST-390,Customer 390,Consumer,USA,NA,New York,4,5196.0,0.0%,0.00,5196.00,2400.00,2796.00,53.8%,15.67,Standard,Delivered,5
21-01-2025,26-01-2025,BE-10578,Online,High,PROD-AUD-77,Audio,Aero Headphones,80.0,199.0,CUST-275,Customer 275,Education,USA,NA,Los Angeles,9,1791.0,0.0%,0.00,1791.00,720.00,1071.00,59.8%,36.28,Overnight,Delayed,5
26-03-2025,29-03-2025,BE-10579,In-Store,Medium,PROD-WEA-28,Wearables,Aura Smart Ring,70.0,199.0,CUST-927,Customer 927,Corporate,USA,NA,New York,11,2189.0,0.0%,0.00,2189.00,770.00,1419.00,64.8%,34.32,Standard,Delayed,5
19-05-2026,23-05-2026,BE-10580,In-Store,Medium,PROD-AUD-78,Audio,NeoBuds Pro,45.0,120.0,CUST-406,Customer 406,Education,USA,NA,Los Angeles,1,120.0,0.0%,0.00,120.00,45.00,75.00,62.5%,4.00,Express,Delivered,1
31-05-2026,01-06-2026,BE-10581,Online,Medium,PROD-AUD-96,Audio,Aero Headphones,80.0,199.0,CUST-798,Customer 798,Consumer,UK,EMEA,London,8,1592.0,20.0%,318.40,1273.60,640.00,633.60,49.8%,30.38,Overnight,Delivered,4
24-10-2025,27-10-2025,BE-10582,Online,Low,PROD-MOB-65,Mobile,Alpha Lite,150.0,349.0,CUST-800,Customer 800,Consumer,USA,NA,New York,8,2792.0,0.0%,0.00,2792.00,1200.00,1592.00,57.0%,28.15,Standard,Delivered,3
25-09-2025,01-10-2025,BE-10583,In-Store,Medium,PROD-SMA-63,Smart Home,Omni Speaker,25.0,69.0,CUST-581,Customer 581,Consumer,Canada,NA,Toronto,8,552.0,0.0%,0.00,552.00,200.00,352.00,63.8%,30.63,Express,Delivered,4
15-01-2026,19-01-2026,BE-10584,In-Store,Medium,PROD-SMA-18,Smart Home,Omni Speaker,25.0,69.0,CUST-932,Customer 932,Corporate,UK,EMEA,London,3,207.0,10.0%,20.70,186.30,75.00,111.30,59.7%,8.47,Standard,Delivered,4
21-01-2024,23-01-2024,BE-10585,Online,High,PROD-COM-41,Computing,Titan Laptop,600.0,1299.0,CUST-738,Customer 738,Corporate,USA,NA,New York,9,11691.0,0.0%,0.00,11691.00,5400.00,6291.00,53.8%,19.65,Express,Delivered,5
21-11-2024,24-11-2024,BE-10586,In-Store,Medium,PROD-AUD-77,Audio,Wave Soundbar,110.0,299.0,CUST-832,Customer 832,Education,Japan,APAC,Tokyo,10,2990.0,5.0%,149.50,2840.50,1100.00,1740.50,61.3%,45.67,Standard,Delivered,4
21-06-2024,23-06-2024,BE-10587,In-Store,Medium,PROD-MOB-97,Mobile,Alpha Lite,150.0,349.0,CUST-510,Customer 510,Education,Canada,NA,Toronto,7,2443.0,0.0%,0.00,2443.00,1050.00,1393.00,57.0%,21.18,Standard,Delivered,1
19-09-2025,22-09-2025,BE-10588,In-Store,Medium,PROD-AUD-89,Audio,Wave Soundbar,110.0,299.0,CUST-118,Customer 118,Consumer,Australia,APAC,Sydney,4,1196.0,10.0%,119.60,1076.40,440.00,636.40,59.1%,12.45,Express,Delivered,3
23-03-2026,26-03-2026,BE-10589,Online,Medium,PROD-MOB-42,Mobile,Quantum Phone X,400.0,899.0,CUST-372,Customer 372,Consumer,India,APAC,Mumbai,11,9889.0,15.0%,1483.35,8405.65,4400.00,4005.65,47.7%,54.92,Standard,Returned,3
25-01-2024,29-01-2024,BE-10590,Online,Medium,PROD-COM-59,Computing,Apex Desktop,750.0,1599.0,CUST-486,Customer 486,Education,UK,EMEA,London,9,14391.0,10.0%,1439.10,12951.90,6750.00,6201.90,47.9%,38.83,Overnight,Delivered,3
12-03-2025,14-03-2025,BE-10591,Distributor,Low,PROD-AUD-31,Audio,Wave Soundbar,110.0,299.0,CUST-846,Customer 846,Consumer,Mexico,LATAM,Mexico City,1,299.0,15.0%,44.85,254.15,110.00,144.15,56.7%,4.88,Standard,Delayed,4
09-02-2026,13-02-2026,BE-10592,Online,Medium,PROD-AUD-59,Audio,Wave Soundbar,110.0,299.0,CUST-268,Customer 268,Corporate,Canada,NA,Toronto,11,3289.0,0.0%,0.00,3289.00,1210.00,2079.00,63.2%,41.91,Express,Delayed,5
23-01-2024,29-01-2024,BE-10593,Distributor,Medium,PROD-MOB-70,Mobile,Quantum Phone X,400.0,899.0,CUST-934,Customer 934,Corporate,USA,NA,New York,9,8091.0,0.0%,0.00,8091.00,3600.00,4491.00,55.5%,25.09,Standard,Delivered,5
03-09-2025,06-09-2025,BE-10594,Online,High,PROD-SMA-59,Smart Home,Beacon Camera,35.0,99.0,CUST-985,Customer 985,Education,Canada,NA,Toronto,1,99.0,10.0%,9.90,89.10,35.00,54.10,60.7%,4.15,Standard,Delivered,3
07-01-2024,11-01-2024,BE-10595,In-Store,Medium,PROD-WEA-90,Wearables,FitTrack Watch,50.0,149.0,CUST-353,Customer 353,Consumer,India,APAC,Mumbai,2,298.0,10.0%,29.80,268.20,100.00,168.20,62.7%,6.49,Standard,Delivered,4
18-07-2024,21-07-2024,BE-10596,Distributor,Medium,PROD-SMA-19,Smart Home,Beacon Camera,35.0,99.0,CUST-721,Customer 721,Consumer,USA,NA,New York,7,693.0,15.0%,103.95,589.05,245.00,344.05,58.4%,17.62,Overnight,Delivered,5
24-12-2024,26-12-2024,BE-10597,In-Store,High,PROD-COM-69,Computing,Titan Laptop,600.0,1299.0,CUST-641,Customer 641,Consumer,UK,EMEA,London,3,3897.0,15.0%,584.55,3312.45,1800.00,1512.45,45.7%,11.24,Standard,Delivered,4
20-12-2025,23-12-2025,BE-10598,Online,High,PROD-SMA-42,Smart Home,Omni Speaker,25.0,69.0,CUST-189,Customer 189,Education,Japan,APAC,Tokyo,8,552.0,0.0%,0.00,552.00,200.00,352.00,63.8%,16.75,Overnight,Delivered,4
10-08-2024,11-08-2024,BE-10599,In-Store,Medium,PROD-WEA-69,Wearables,Aura Smart Ring,70.0,199.0,CUST-706,Customer 706,Education,Canada,NA,Toronto,11,2189.0,5.0%,109.45,2079.55,770.00,1309.55,63.0%,26.69,Standard,Returned,4
13-09-2024,14-09-2024,BE-10600,In-Store,Low,PROD-WEA-49,Wearables,Aura Smart Ring,70.0,199.0,CUST-118,Customer 118,Education,Canada,NA,Toronto,3,597.0,5.0%,29.85,567.15,210.00,357.15,63.0%,10.75,Overnight,Delivered,5
29-08-2025,02-09-2025,BE-10601,Distributor,Medium,PROD-WEA-68,Wearables,Aura Smart Ring,70.0,199.0,CUST-435,Customer 435,Corporate,Mexico,LATAM,Mexico City,12,2388.0,0.0%,0.00,2388.00,840.00,1548.00,64.8%,50.49,Overnight,Delivered,4
02-06-2026,06-06-2026,BE-10602,Online,Medium,PROD-MOB-74,Mobile,Alpha Lite,150.0,349.0,CUST-892,Customer 892,Consumer,Japan,APAC,Tokyo,1,349.0,5.0%,17.45,331.55,150.00,181.55,54.8%,4.01,Standard,Delayed,5
14-08-2025,18-08-2025,BE-10603,Online,Medium,PROD-WEA-52,Wearables,FitTrack Watch,50.0,149.0,CUST-727,Customer 727,Consumer,Germany,EMEA,Berlin,7,1043.0,10.0%,104.30,938.70,350.00,588.70,62.7%,27.61,Overnight,Delivered,5
07-03-2026,10-03-2026,BE-10604,Distributor,Medium,PROD-MOB-83,Mobile,Quantum Phone X,400.0,899.0,CUST-932,Customer 932,Corporate,India,APAC,Mumbai,13,11687.0,15.0%,1753.05,9933.95,5200.00,4733.95,47.7%,50.67,Standard,Delivered,4
16-11-2025,19-11-2025,BE-10605,Online,Medium,PROD-WEA-30,Wearables,FitTrack Watch,50.0,149.0,CUST-618,Customer 618,Consumer,Brazil,LATAM,Sao Paulo,4,596.0,5.0%,29.80,566.20,200.00,366.20,64.7%,19.21,Standard,Delivered,5
04-04-2026,06-04-2026,BE-10606,Online,Critical,PROD-AUD-33,Audio,Aero Headphones,80.0,199.0,CUST-538,Customer 538,Consumer,India,APAC,Mumbai,5,995.0,20.0%,199.00,796.00,400.00,396.00,49.8%,13.71,Express,Delivered,1
12-01-2026,13-01-2026,BE-10607,Distributor,Medium,PROD-SMA-98,Smart Home,Beacon Camera,35.0,99.0,CUST-476,Customer 476,Corporate,Canada,NA,Toronto,13,1287.0,0.0%,0.00,1287.00,455.00,832.00,64.7%,50.61,Express,Delivered,4
19-07-2025,22-07-2025,BE-10608,Online,Medium,PROD-SMA-20,Smart Home,Omni Speaker,25.0,69.0,CUST-973,Customer 973,Consumer,Mexico,LATAM,Mexico City,4,276.0,0.0%,0.00,276.00,100.00,176.00,63.8%,10.47,Express,Delivered,5
10-01-2026,16-01-2026,BE-10609,Online,Medium,PROD-AUD-87,Audio,Wave Soundbar,110.0,299.0,CUST-998,Customer 998,Corporate,Canada,NA,Toronto,11,3289.0,0.0%,0.00,3289.00,1210.00,2079.00,63.2%,49.08,Overnight,Delayed,1
06-11-2025,08-11-2025,BE-10610,Distributor,High,PROD-MOB-16,Mobile,Quantum Phone X,400.0,899.0,CUST-912,Customer 912,Education,India,APAC,Mumbai,2,1798.0,5.0%,89.90,1708.10,800.00,908.10,53.2%,6.45,Standard,Delayed,4
14-08-2025,15-08-2025,BE-10611,In-Store,Medium,PROD-SMA-15,Smart Home,Omni Speaker,25.0,69.0,CUST-834,Customer 834,Education,Canada,NA,Toronto,2,138.0,10.0%,13.80,124.20,50.00,74.20,59.7%,4.19,Standard,Delivered,5
08-08-2024,12-08-2024,BE-10612,Online,Low,PROD-SMA-13,Smart Home,Beacon Camera,35.0,99.0,CUST-209,Customer 209,Corporate,France,EMEA,Paris,10,990.0,5.0%,49.50,940.50,350.00,590.50,62.8%,46.63,Overnight,Delivered,5
10-09-2025,16-09-2025,BE-10613,Online,Medium,PROD-WEA-71,Wearables,Aura Smart Ring,70.0,199.0,CUST-306,Customer 306,Education,India,APAC,Mumbai,6,1194.0,0.0%,0.00,1194.00,420.00,774.00,64.8%,28.14,Express,Delivered,4
11-06-2024,14-06-2024,BE-10614,Distributor,High,PROD-COM-64,Computing,Pro Monitor 27,120.0,279.0,CUST-919,Customer 919,Consumer,India,APAC,Mumbai,8,2232.0,0.0%,0.00,2232.00,960.00,1272.00,57.0%,35.47,Overnight,Delivered,5
13-07-2024,16-07-2024,BE-10615,Online,Medium,PROD-AUD-82,Audio,NeoBuds Pro,45.0,120.0,CUST-238,Customer 238,Consumer,India,APAC,Mumbai,4,480.0,0.0%,0.00,480.00,180.00,300.00,62.5%,13.23,Overnight,Delivered,2
21-03-2024,23-03-2024,BE-10616,Online,High,PROD-AUD-36,Audio,Wave Soundbar,110.0,299.0,CUST-150,Customer 150,Consumer,Mexico,LATAM,Mexico City,4,1196.0,10.0%,119.60,1076.40,440.00,636.40,59.1%,15.16,Overnight,Delivered,3
23-07-2024,26-07-2024,BE-10617,Online,Low,PROD-MOB-50,Mobile,Alpha Lite,150.0,349.0,CUST-226,Customer 226,Consumer,Germany,EMEA,Berlin,10,3490.0,15.0%,523.50,2966.50,1500.00,1466.50,49.4%,28.37,Overnight,Delivered,5
04-10-2025,09-10-2025,BE-10618,In-Store,Medium,PROD-MOB-80,Mobile,Quantum Phone X,400.0,899.0,CUST-649,Customer 649,Corporate,India,APAC,Mumbai,8,7192.0,0.0%,0.00,7192.00,3200.00,3992.00,55.5%,27.24,Standard,Delivered,1
31-10-2025,04-11-2025,BE-10619,Distributor,Low,PROD-COM-46,Computing,Apex Desktop,750.0,1599.0,CUST-609,Customer 609,Consumer,France,EMEA,Paris,11,17589.0,0.0%,0.00,17589.00,8250.00,9339.00,53.1%,52.19,Standard,Delayed,5
11-08-2025,15-08-2025,BE-10620,In-Store,Medium,PROD-WEA-36,Wearables,FitTrack Watch,50.0,149.0,CUST-461,Customer 461,Consumer,India,APAC,Mumbai,6,894.0,5.0%,44.70,849.30,300.00,549.30,64.7%,14.47,Express,Delivered,4
20-11-2025,22-11-2025,BE-10621,Distributor,Medium,PROD-MOB-89,Mobile,Quantum Phone X,400.0,899.0,CUST-613,Customer 613,Consumer,UK,EMEA,London,14,12586.0,0.0%,0.00,12586.00,5600.00,6986.00,55.5%,42.50,Standard,Delayed,4
26-03-2026,31-03-2026,BE-10622,Distributor,Low,PROD-MOB-40,Mobile,Alpha Lite,150.0,349.0,CUST-539,Customer 539,Corporate,Brazil,LATAM,Sao Paulo,13,4537.0,0.0%,0.00,4537.00,1950.00,2587.00,57.0%,46.36,Overnight,Delivered,5
11-10-2025,15-10-2025,BE-10623,Distributor,Medium,PROD-MOB-32,Mobile,Alpha Lite,150.0,349.0,CUST-601,Customer 601,Corporate,USA,NA,New York,4,1396.0,10.0%,139.60,1256.40,600.00,656.40,52.2%,10.56,Standard,Delivered,5
10-04-2025,13-04-2025,BE-10624,Distributor,High,PROD-AUD-98,Audio,NeoBuds Pro,45.0,120.0,CUST-975,Customer 975,Education,France,EMEA,Paris,6,720.0,0.0%,0.00,720.00,270.00,450.00,62.5%,29.51,Standard,Delivered,5
21-02-2026,23-02-2026,BE-10625,Distributor,Low,PROD-AUD-56,Audio,Wave Soundbar,110.0,299.0,CUST-125,Customer 125,Education,UK,EMEA,London,3,897.0,0.0%,0.00,897.00,330.00,567.00,63.2%,14.64,Overnight,Delivered,4
15-05-2024,17-05-2024,BE-10626,Distributor,Low,PROD-AUD-48,Audio,Wave Soundbar,110.0,299.0,CUST-937,Customer 937,Corporate,Australia,APAC,Sydney,5,1495.0,20.0%,299.00,1196.00,550.00,646.00,54.0%,10.22,Overnight,Delivered,5
31-01-2026,02-02-2026,BE-10627,In-Store,Low,PROD-COM-42,Computing,Apex Desktop,750.0,1599.0,CUST-439,Customer 439,Education,India,APAC,Mumbai,6,9594.0,5.0%,479.70,9114.30,4500.00,4614.30,50.6%,25.15,Express,Delivered,4
21-05-2025,23-05-2025,BE-10628,Online,Medium,PROD-AUD-45,Audio,Wave Soundbar,110.0,299.0,CUST-826,Customer 826,Education,Canada,NA,Toronto,6,1794.0,0.0%,0.00,1794.00,660.00,1134.00,63.2%,27.92,Express,Delivered,3
18-09-2024,20-09-2024,BE-10629,In-Store,Low,PROD-WEA-61,Wearables,FitTrack Watch,50.0,149.0,CUST-320,Customer 320,Corporate,India,APAC,Mumbai,4,596.0,10.0%,59.60,536.40,200.00,336.40,62.7%,19.86,Express,Delivered,5
30-03-2025,06-04-2025,BE-10630,In-Store,High,PROD-AUD-75,Audio,Wave Soundbar,110.0,299.0,CUST-767,Customer 767,Corporate,Germany,EMEA,Berlin,11,3289.0,0.0%,0.00,3289.00,1210.00,2079.00,63.2%,37.93,Overnight,Delivered,4
01-04-2026,04-04-2026,BE-10631,Distributor,Critical,PROD-MOB-94,Mobile,Quantum Phone X,400.0,899.0,CUST-502,Customer 502,Consumer,Japan,APAC,Tokyo,13,11687.0,0.0%,0.00,11687.00,5200.00,6487.00,55.5%,58.72,Overnight,Delivered,4
31-05-2025,03-06-2025,BE-10632,Online,Medium,PROD-SMA-95,Smart Home,Beacon Camera,35.0,99.0,CUST-585,Customer 585,Consumer,USA,NA,New York,6,594.0,0.0%,0.00,594.00,210.00,384.00,64.7%,27.76,Standard,Delivered,5
13-11-2024,20-11-2024,BE-10633,Distributor,Critical,PROD-MOB-72,Mobile,Alpha Lite,150.0,349.0,CUST-745,Customer 745,Education,India,APAC,Mumbai,11,3839.0,5.0%,191.95,3647.05,1650.00,1997.05,54.8%,49.19,Overnight,Delayed,5
08-04-2024,12-04-2024,BE-10634,In-Store,High,PROD-SMA-52,Smart Home,Beacon Camera,35.0,99.0,CUST-791,Customer 791,Consumer,Japan,APAC,Tokyo,9,891.0,0.0%,0.00,891.00,315.00,576.00,64.7%,30.99,Overnight,Delivered,1
06-02-2025,08-02-2025,BE-10635,In-Store,Low,PROD-WEA-74,Wearables,FitTrack Watch,50.0,149.0,CUST-962,Customer 962,Education,Australia,APAC,Sydney,12,1788.0,15.0%,268.20,1519.80,600.00,919.80,60.5%,59.37,Standard,Delivered,1
17-11-2025,18-11-2025,BE-10636,Online,Critical,PROD-AUD-92,Audio,Aero Headphones,80.0,199.0,CUST-892,Customer 892,Consumer,Brazil,LATAM,Sao Paulo,1,199.0,15.0%,29.85,169.15,80.00,89.15,52.7%,3.56,Express,Delivered,3
15-03-2026,17-03-2026,BE-10637,Online,Medium,PROD-MOB-89,Mobile,Quantum Phone X,400.0,899.0,CUST-405,Customer 405,Education,Mexico,LATAM,Mexico City,11,9889.0,0.0%,0.00,9889.00,4400.00,5489.00,55.5%,52.92,Standard,Delivered,5
27-05-2025,28-05-2025,BE-10638,Distributor,High,PROD-MOB-19,Mobile,Quantum Phone X,400.0,899.0,CUST-547,Customer 547,Consumer,USA,NA,New York,4,3596.0,0.0%,0.00,3596.00,1600.00,1996.00,55.5%,16.26,Overnight,Delivered,5
23-05-2025,25-05-2025,BE-10639,Online,Low,PROD-WEA-24,Wearables,FitTrack Watch,50.0,149.0,CUST-669,Customer 669,Consumer,France,EMEA,Paris,11,1639.0,10.0%,163.90,1475.10,550.00,925.10,62.7%,35.97,Overnight,Delivered,4
27-08-2025,29-08-2025,BE-10640,In-Store,Medium,PROD-WEA-78,Wearables,FitTrack Watch,50.0,149.0,CUST-864,Customer 864,Corporate,India,APAC,Mumbai,2,298.0,5.0%,14.90,283.10,100.00,183.10,64.7%,4.15,Standard,Delivered,5
19-10-2024,23-10-2024,BE-10641,Distributor,Critical,PROD-COM-44,Computing,Pro Monitor 27,120.0,279.0,CUST-998,Customer 998,Corporate,Germany,EMEA,Berlin,4,1116.0,0.0%,0.00,1116.00,480.00,636.00,57.0%,19.95,Standard,Returned,5
07-01-2025,08-01-2025,BE-10642,Distributor,High,PROD-COM-21,Computing,Apex Desktop,750.0,1599.0,CUST-227,Customer 227,Education,France,EMEA,Paris,12,19188.0,0.0%,0.00,19188.00,9000.00,10188.00,53.1%,46.01,Overnight,Delivered,5
29-01-2024,01-02-2024,BE-10643,Distributor,Low,PROD-AUD-92,Audio,Wave Soundbar,110.0,299.0,CUST-814,Customer 814,Consumer,USA,NA,Los Angeles,13,3887.0,0.0%,0.00,3887.00,1430.00,2457.00,63.2%,26.98,Overnight,Delivered,4
28-09-2025,01-10-2025,BE-10644,Distributor,Medium,PROD-MOB-22,Mobile,Alpha Lite,150.0,349.0,CUST-238,Customer 238,Corporate,Mexico,LATAM,Mexico City,8,2792.0,0.0%,0.00,2792.00,1200.00,1592.00,57.0%,34.51,Express,Delivered,5
26-06-2024,01-07-2024,BE-10645,In-Store,Medium,PROD-MOB-71,Mobile,Quantum Phone X,400.0,899.0,CUST-997,Customer 997,Consumer,Mexico,LATAM,Mexico City,6,5394.0,20.0%,1078.80,4315.20,2400.00,1915.20,44.4%,25.65,Overnight,Delivered,4
27-10-2025,28-10-2025,BE-10646,Distributor,High,PROD-MOB-96,Mobile,Quantum Phone X,400.0,899.0,CUST-693,Customer 693,Education,France,EMEA,Paris,11,9889.0,0.0%,0.00,9889.00,4400.00,5489.00,55.5%,28.09,Standard,Delivered,2
12-03-2025,14-03-2025,BE-10647,Distributor,Low,PROD-SMA-49,Smart Home,Omni Speaker,25.0,69.0,CUST-438,Customer 438,Corporate,UK,EMEA,London,14,966.0,0.0%,0.00,966.00,350.00,616.00,63.8%,51.78,Standard,Delivered,5
12-06-2025,15-06-2025,BE-10648,Online,Low,PROD-AUD-57,Audio,Wave Soundbar,110.0,299.0,CUST-558,Customer 558,Education,UK,EMEA,London,1,299.0,10.0%,29.90,269.10,110.00,159.10,59.1%,4.43,Overnight,Delivered,4
13-11-2025,18-11-2025,BE-10649,In-Store,Medium,PROD-MOB-90,Mobile,Alpha Lite,150.0,349.0,CUST-371,Customer 371,Consumer,USA,NA,New York,6,2094.0,5.0%,104.70,1989.30,900.00,1089.30,54.8%,29.99,Standard,Delivered,1
31-07-2024,04-08-2024,BE-10650,Online,Medium,PROD-SMA-50,Smart Home,Beacon Camera,35.0,99.0,CUST-520,Customer 520,Corporate,India,APAC,Mumbai,13,1287.0,0.0%,0.00,1287.00,455.00,832.00,64.7%,41.48,Overnight,Delivered,4
07-07-2025,09-07-2025,BE-10651,Distributor,Medium,PROD-COM-81,Computing,Pro Monitor 27,120.0,279.0,CUST-709,Customer 709,Consumer,Brazil,LATAM,Sao Paulo,7,1953.0,15.0%,292.95,1660.05,840.00,820.05,49.4%,19.42,Express,Returned,4
29-12-2024,30-12-2024,BE-10652,Distributor,High,PROD-WEA-33,Wearables,Aura Smart Ring,70.0,199.0,CUST-380,Customer 380,Education,Canada,NA,Toronto,4,796.0,5.0%,39.80,756.20,280.00,476.20,63.0%,13.40,Overnight,Delivered,4
10-07-2025,15-07-2025,BE-10653,Distributor,Medium,PROD-WEA-15,Wearables,Aura Smart Ring,70.0,199.0,CUST-474,Customer 474,Corporate,Japan,APAC,Tokyo,11,2189.0,0.0%,0.00,2189.00,770.00,1419.00,64.8%,54.36,Overnight,Delivered,5
03-11-2024,08-11-2024,BE-10654,Online,Medium,PROD-COM-12,Computing,Titan Laptop,600.0,1299.0,CUST-701,Customer 701,Corporate,Japan,APAC,Tokyo,11,14289.0,10.0%,1428.90,12860.10,6600.00,6260.10,48.7%,30.86,Overnight,Returned,4
23-07-2024,25-07-2024,BE-10655,Online,High,PROD-COM-17,Computing,Titan Laptop,600.0,1299.0,CUST-356,Customer 356,Corporate,Canada,NA,Toronto,4,5196.0,0.0%,0.00,5196.00,2400.00,2796.00,53.8%,15.69,Overnight,Delivered,5
08-09-2025,11-09-2025,BE-10656,In-Store,Medium,PROD-MOB-53,Mobile,Quantum Phone X,400.0,899.0,CUST-656,Customer 656,Corporate,Mexico,LATAM,Mexico City,14,12586.0,0.0%,0.00,12586.00,5600.00,6986.00,55.5%,39.70,Overnight,Delivered,5
20-05-2024,26-05-2024,BE-10657,Online,Medium,PROD-AUD-44,Audio,Wave Soundbar,110.0,299.0,CUST-666,Customer 666,Consumer,India,APAC,Mumbai,8,2392.0,0.0%,0.00,2392.00,880.00,1512.00,63.2%,35.29,Overnight,Returned,3
03-06-2024,07-06-2024,BE-10658,Online,Low,PROD-COM-64,Computing,Apex Desktop,750.0,1599.0,CUST-482,Customer 482,Consumer,Mexico,LATAM,Mexico City,11,17589.0,10.0%,1758.90,15830.10,8250.00,7580.10,47.9%,24.81,Standard,Delivered,3
14-04-2025,17-04-2025,BE-10659,Distributor,Medium,PROD-SMA-33,Smart Home,Omni Speaker,25.0,69.0,CUST-640,Customer 640,Education,Brazil,LATAM,Sao Paulo,7,483.0,10.0%,48.30,434.70,175.00,259.70,59.7%,14.38,Express,Delivered,5
